state,name,college_readiness_score,tested_ap,passed_ap,math_score,math_proficient,math_not_proficient,reading_score,reading_proficient,reading_not_proficient
Oregon,Sheridan School District 48J,5.3,21%,0.00%,1.8,29%,71%,2.8,76%,24%
Oregon,Sherman County School District,27.2,43%,21.70%,2.5,58%,42%,3.2,90%,10%
Oregon,Sherwood School District 88J,26.4,34%,24.00%,2.8,80%,20%,3.2,96%,4%
Oregon,Silver Falls School District 4J,19.3,23%,17.90%,2.7,71%,29%,3,85%,15%
Oregon,Sisters School District 6,20.9,33%,17.00%,2.6,73%,27%,3.2,93%,7%
Oregon,Siuslaw School District 97J,8.8,11%,8.30%,2.2,52%,48%,3,89%,11%
Oregon,South Lane School District 45J3,13.9,25%,10.30%,1.8,38%,62%,2.6,68%,32%
Oregon,South Umpqua School District 19,N/A,N/A,N/A,2.2,52%,48%,2.9,88%,12%
Oregon,South Wasco County School District 1,N/A,N/A,N/A,1.8,25%,75%,3.1,88%,12%
Oregon,Springfield School District 19,7.2,9%,6.60%,2,43%,57%,2.8,74%,26%
Oregon,St Helens School District 502,11.3,24%,6.90%,2.2,48%,52%,2.9,84%,16%
Oregon,St Paul School District 45,N/A,N/A,N/A,2.7,78%,22%,2.8,79%,21%
Oregon,Stanfield School District 61,N/A,N/A,N/A,2.3,60%,40%,2.6,74%,26%
Oregon,Sutherlin School District 130,N/A,N/A,N/A,2.4,63%,37%,3,88%,12%
Oregon,Sweet Home School District 55,8.1,17%,4.90%,2.7,76%,24%,3,85%,15%
Oregon,Three Rivers/Josephine County School District,14.5,25%,11.00%,2.4,63%,37%,2.9,81%,19%
Oregon,Tigard-Tualatin School District 23J,10.8,11%,10.80%,2.6,68%,32%,3,83%,17%
Oregon,Tillamook School District 9,N/A,N/A,N/A,2,44%,56%,2.7,72%,28%
Oregon,Umatilla School District 6R,N/A,N/A,N/A,2,46%,54%,2.4,66%,34%
Oregon,Union School District 5,18.2,36%,12.10%,2.2,48%,52%,2.9,80%,20%
Oregon,Vale School District 84,N/A,N/A,N/A,2.7,70%,30%,3.2,91%,9%
Oregon,Vernonia School District 47J,N/A,N/A,N/A,2.2,56%,44%,3,87%,13%
Oregon,Wallowa School District 12,32.5,70%,20.00%,2.5,70%,30%,2.9,90%,10%
Oregon,Warrenton-Hammond School District 30,N/A,N/A,N/A,2.6,73%,27%,3,93%,7%
Oregon,West Linn-Wilsonville School District 3J,44.8,54%,41.90%,2.5,67%,33%,3,80%,20%
Oregon,Willamina School District 30J,N/A,N/A,N/A,2.5,67%,33%,2.9,81%,19%
Oregon,Winston-Dillard School District 116,N/A,N/A,N/A,2.4,61%,39%,2.9,84%,16%
Oregon,Woodburn School District 103,62.7,77%,58.00%,2.4,60%,40%,2.7,78%,22%
Oregon,Yamhill Carlton School District 1,5.3,9%,3.90%,2.2,51%,49%,3,82%,18%
Oregon,Yoncalla School District 32,N/A,N/A,N/A,2.3,62%,38%,3.1,92%,8%
Pennsylvania,21St Century Cyber Charter School,N/A,N/A,N/A,2.3,44%,56%,3,72%,28%
Pennsylvania,Abington Heights School District,27.8,31%,26.60%,2.9,67%,33%,3.2,80%,20%
Pennsylvania,Abington Sd,27.5,33%,25.80%,3.1,76%,24%,3.1,78%,22%
Pennsylvania,Academy Charter School,N/A,N/A,N/A,1.1,3%,97%,1.1,3%,97%
Pennsylvania,Achievement House Charter School,N/A,N/A,N/A,1.5,14%,86%,2.1,34%,66%
Pennsylvania,Agora Cyber Charter School,N/A,N/A,N/A,1.5,14%,86%,2.2,39%,61%
Pennsylvania,Albert Gallatin Area School District,13.6,26%,9.60%,2.3,46%,54%,2.5,57%,43%
Pennsylvania,Aliquippa School District,N/A,N/A,N/A,1.8,28%,72%,2.1,37%,63%
Pennsylvania,Allegheny Valley School District,23.4,29%,21.50%,2.8,65%,35%,3.3,87%,13%
Pennsylvania,Allegheny-Clarion Valley School District,N/A,N/A,N/A,2.8,65%,35%,2.7,62%,38%
Pennsylvania,Allentown City School District,7.9,17%,5.00%,1.8,26%,74%,2.1,35%,65%
Pennsylvania,Altoona Area School District,12.9,18%,11.30%,3,68%,32%,3,74%,26%
Pennsylvania,Ambridge Area School District,11.6,20%,8.70%,2.6,59%,41%,2.9,64%,36%
Pennsylvania,Annville-Cleona School District,15.3,21%,13.30%,3,69%,31%,3,78%,22%
Pennsylvania,Antietam School District,N/A,N/A,N/A,2.3,46%,54%,2.8,64%,36%
Pennsylvania,Apollo-Ridge School District,N/A,N/A,N/A,2.8,66%,34%,2.7,55%,45%
Pennsylvania,Arise Academy Charter High School,N/A,N/A,N/A,1.4,4%,96%,1.7,22%,78%
Pennsylvania,Armstrong School District,18.3,31%,14.00%,2.8,65%,35%,2.9,69%,31%
Pennsylvania,Athens Area School District,17.9,21%,16.80%,2.6,54%,46%,2.8,68%,32%
Pennsylvania,Austin Area School District,N/A,N/A,N/A,3.2,93%,7%,2.7,87%,13%
Pennsylvania,Avella Area School District,9.1,19%,5.80%,2.3,48%,52%,2.6,64%,36%
Pennsylvania,Avon Grove Charter School,15.5,20%,14.00%,2.6,53%,47%,3,73%,27%
Pennsylvania,Avon Grove School District,28.3,33%,26.60%,3.4,84%,16%,3.4,88%,12%
Pennsylvania,Avonworth School District,29.3,31%,28.60%,3,73%,27%,3.1,78%,22%
Pennsylvania,Bald Eagle Area School District,8.7,17%,6.10%,2.5,57%,43%,2.7,66%,34%
Pennsylvania,Baldwin-Whitehall School District,22.4,31%,19.60%,2.9,71%,29%,3.1,76%,24%
Pennsylvania,Bangor Area School District,9.8,16%,7.80%,2.7,61%,39%,2.9,67%,33%
Pennsylvania,Beaver Area Academic Charter School,N/A,N/A,N/A,1.8,25%,75%,2.1,35%,65%
Pennsylvania,Beaver Area School District,35.7,43%,33.30%,3.1,77%,23%,3.3,86%,14%
Pennsylvania,Bedford Area School District,5.7,13%,3.30%,2.8,66%,34%,2.9,69%,31%
Pennsylvania,Belle Vernon Area School District,11.2,18%,8.80%,3,73%,27%,3.1,79%,21%
Pennsylvania,Bellefonte Area School District,12.2,18%,10.40%,2.6,60%,40%,2.8,66%,34%
Pennsylvania,Bellwood-Antis School District,N/A,N/A,N/A,3,72%,28%,3,70%,30%
Pennsylvania,Bensalem Township School District,13.9,17%,12.80%,2.6,59%,41%,2.8,67%,33%
Pennsylvania,Benton Area School District,N/A,N/A,N/A,2.7,67%,33%,2.8,65%,35%
Pennsylvania,Bentworth School District,11.4,22%,7.80%,2.6,60%,40%,2.8,65%,35%
Pennsylvania,Berlin Brothersvalley School District,N/A,N/A,N/A,2.9,68%,32%,2.9,68%,32%
Pennsylvania,Bermudian Springs School District,N/A,N/A,N/A,2.5,51%,49%,2.6,59%,41%
Pennsylvania,Berwick Area School District,18.4,31%,14.10%,2.3,41%,59%,2.6,53%,47%
Pennsylvania,Bethel Park School District,14.1,17%,13.20%,2.9,72%,28%,3.2,84%,16%
Pennsylvania,Bethlehem Area School District,13.8,21%,11.30%,2.4,50%,50%,2.8,65%,35%
Pennsylvania,Bethlehem-Center School District,N/A,N/A,N/A,2.5,53%,47%,3,75%,25%
Pennsylvania,Big Beaver Falls Area School District,N/A,N/A,N/A,2.3,44%,56%,2.5,56%,44%
Pennsylvania,Big Spring School District,14.2,26%,10.40%,2.6,58%,42%,2.7,63%,37%
Pennsylvania,Blackhawk School District,26.8,40%,22.30%,2.8,68%,32%,3.1,75%,25%
Pennsylvania,Blacklick Valley School District,N/A,N/A,N/A,2.6,58%,42%,2.6,56%,44%
Pennsylvania,Blairsville-Saltsburg School District,9.1,15%,7.30%,3,73%,27%,3,71%,29%
Pennsylvania,Bloomsburg Area School District,21.7,25%,20.70%,2.8,63%,37%,3.1,78%,22%
Pennsylvania,Blue Mountain School District,5.4,6%,5.10%,2.9,68%,32%,3.1,81%,19%
Pennsylvania,Blue Ridge School District,7.1,17%,3.80%,2.9,66%,34%,2.9,69%,31%
Pennsylvania,Boyertown Area School District,21.7,29%,19.30%,2.9,71%,29%,3.1,80%,20%
Pennsylvania,Boys Latin Of Philadelphia Charter School,5.7,15%,2.50%,2.3,44%,56%,2.5,52%,48%
Pennsylvania,Bradford Area School District,13.7,22%,11.10%,3.1,79%,21%,3.2,81%,19%
Pennsylvania,Brandywine Heights Area School District,16.2,23%,14.00%,2.7,66%,34%,3.4,87%,13%
Pennsylvania,Brentwood Borough School District,8.8,18%,5.90%,2.3,44%,56%,2.8,68%,32%
Pennsylvania,Bristol Borough School District,6.2,16%,2.70%,2.5,59%,41%,2.5,55%,45%
Pennsylvania,Bristol Township School District,11.6,15%,10.40%,2.6,60%,40%,2.7,64%,36%
Pennsylvania,Brockway Area School District,14.8,26%,11.00%,2.9,66%,34%,2.8,67%,33%
Pennsylvania,Brookville Area School District,13.3,22%,10.40%,2.7,60%,40%,2.9,71%,29%
Pennsylvania,Brownsville Area School District,4.2,12%,1.80%,2.4,49%,51%,2.6,60%,40%
Pennsylvania,Bucks County Technical High School,N/A,N/A,N/A,2.4,49%,51%,2.6,55%,45%
Pennsylvania,Burgettstown Area School District,14.2,20%,12.40%,2.7,61%,39%,2.9,72%,28%
Pennsylvania,Burrell School District,17.9,28%,14.50%,2.9,70%,30%,3,77%,23%
Pennsylvania,Butler Area School District,10.6,12%,10.10%,3,75%,25%,3,73%,27%
Pennsylvania,California Area School District,N/A,N/A,N/A,2.7,64%,36%,3.2,77%,23%
Pennsylvania,Cambria Heights School District,N/A,N/A,N/A,2.7,67%,33%,3.1,84%,16%
Pennsylvania,Cameron County School District,N/A,N/A,N/A,2.4,49%,51%,2.6,60%,40%
Pennsylvania,Camp Hill School District,44,56%,40.00%,2.8,67%,33%,3.2,75%,25%
Pennsylvania,Canon-Mcmillan School District,17.2,23%,15.10%,2.9,74%,26%,3.2,79%,21%
Pennsylvania,Canton Area School District,N/A,N/A,N/A,2.3,45%,55%,2.7,65%,35%
Pennsylvania,Carbon Career & Technical Institute,N/A,N/A,N/A,2.4,52%,48%,2.8,69%,31%
Pennsylvania,Carbondale Area School District,N/A,N/A,N/A,2.7,58%,42%,2.9,68%,32%
Pennsylvania,Career Connections Chs,N/A,N/A,N/A,2.1,38%,62%,2.3,52%,48%
Pennsylvania,Carlisle Area School District,18.6,21%,17.80%,2.9,67%,33%,3,71%,29%
Pennsylvania,Carlynton School District,22.6,30%,20.20%,2.3,43%,57%,2.7,58%,42%
Pennsylvania,Carmichaels Area School District,N/A,N/A,N/A,2.6,62%,38%,2.7,62%,38%
Pennsylvania,Catasauqua Area School District,N/A,N/A,N/A,2.8,62%,38%,2.7,61%,39%
Pennsylvania,Centennial School District,18.2,23%,16.60%,2.9,66%,34%,3,73%,27%
Pennsylvania,Center For Arts & Technology,N/A,N/A,N/A,2.1,38%,62%,2.4,54%,46%
Pennsylvania,Center For Student Learning Cs At Pennsbury,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Pennsylvania,Central Bucks School District,33.8,38%,32.40%,3.3,84%,16%,3.4,89%,11%
Pennsylvania,Central Cambria School District,N/A,N/A,N/A,2.9,72%,28%,3.2,80%,20%
Pennsylvania,Central Columbia School District,28.5,34%,26.80%,2.8,69%,31%,3.1,80%,20%
Pennsylvania,Central Dauphin School District,17.7,29%,14.00%,2.6,56%,44%,2.8,65%,35%
Pennsylvania,Central Fulton School District,14.4,27%,10.20%,2.8,62%,38%,3.1,72%,28%
Pennsylvania,Central Greene School District,19.7,39%,13.40%,3,73%,27%,3,75%,25%
Pennsylvania,Central Pa Digital Learning Foundation Charter School,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Pennsylvania,Central Valley School District,5.6,11%,3.90%,2.7,62%,38%,3,70%,30%
Pennsylvania,Central York School District,15.7,18%,14.90%,2.9,69%,31%,3.1,79%,21%
Pennsylvania,Chambersburg Area School District,21.4,34%,17.20%,2.5,54%,46%,2.7,65%,35%
Pennsylvania,Charleroi School District,6.4,13%,4.30%,2.6,53%,47%,2.8,67%,33%
Pennsylvania,Charter High School For Architecture And Design,N/A,N/A,N/A,2.3,43%,57%,2.7,65%,35%
Pennsylvania,Chartiers Valley School District,25.7,37%,22.00%,2.7,63%,37%,3,74%,26%
Pennsylvania,Chartiers-Houston School District,N/A,N/A,N/A,2.5,55%,45%,2.9,71%,29%
Pennsylvania,Cheltenham Township School District,42.6,49%,40.40%,3,70%,30%,3.2,79%,21%
Pennsylvania,Chester-Upland School District,N/A,N/A,N/A,1.7,23%,77%,1.9,31%,69%
Pennsylvania,Chestnut Ridge School District,N/A,N/A,N/A,2.8,65%,35%,2.9,66%,34%
Pennsylvania,Chichester School District,11.3,18%,9.20%,2.2,41%,59%,2.5,51%,49%
Pennsylvania,City Chs,N/A,N/A,N/A,3.1,79%,21%,3.2,86%,14%
Pennsylvania,Clairton City School District,N/A,N/A,N/A,1.7,21%,79%,1.9,27%,73%
Pennsylvania,Clarion Area School District,18.3,21%,17.30%,2.7,59%,41%,3.1,76%,24%
Pennsylvania,Clarion-Limestone Area School District,21.8,27%,20.00%,2.8,63%,37%,2.8,63%,37%
Pennsylvania,Claysburg-Kimmel School District,N/A,N/A,N/A,2.2,38%,62%,2.4,49%,51%
Pennsylvania,Clearfield Area School District,3.1,8%,1.30%,2.5,56%,44%,2.9,76%,24%
Pennsylvania,Coatesville Area School District,10.2,15%,8.70%,2.4,47%,53%,2.6,56%,44%
Pennsylvania,Cocalico School District,18.6,23%,17.20%,2.7,61%,39%,2.8,68%,32%
Pennsylvania,Collegium Charter School,36.5,41%,35.10%,2.6,55%,45%,2.8,63%,37%
Pennsylvania,Colonial School District,37,44%,34.60%,3.1,76%,24%,3.2,83%,17%
Pennsylvania,Columbia Borough School District,N/A,N/A,N/A,2.2,45%,55%,2.5,47%,53%
Pennsylvania,Columbia-Montour Avts,N/A,N/A,N/A,2.4,48%,52%,2.5,56%,44%
Pennsylvania,Commodore Perry School District,N/A,N/A,N/A,2.7,59%,41%,3,76%,24%
Pennsylvania,Commonwealth Connections Academy Charter School,N/A,N/A,N/A,1.8,27%,73%,2.6,54%,46%
Pennsylvania,Community Academy Of Philadelphia Charter School,N/A,N/A,N/A,1.5,12%,88%,1.9,28%,72%
Pennsylvania,Conemaugh Township Area School District,N/A,N/A,N/A,2.5,52%,48%,2.7,62%,38%
Pennsylvania,Conemaugh Valley School District,N/A,N/A,N/A,2.5,52%,48%,2.4,51%,49%
Pennsylvania,Conestoga Valley School District,11.1,13%,10.40%,3,75%,25%,3.3,83%,17%
Pennsylvania,Conewago Valley School District,N/A,N/A,N/A,3,75%,25%,2.8,68%,32%
Pennsylvania,Conneaut School District,N/A,N/A,N/A,2.3,44%,56%,2.6,61%,39%
Pennsylvania,Connellsville Area Career & Technical Center,N/A,N/A,N/A,1.5,14%,86%,1.8,22%,78%
Pennsylvania,Connellsville Area School District,8.5,20%,4.50%,2.9,70%,30%,2.9,68%,32%
Pennsylvania,Conrad Weiser Area School District,12.1,19%,9.90%,2.8,66%,34%,2.9,69%,31%
Pennsylvania,Cornell School District,N/A,N/A,N/A,2.3,50%,50%,2.5,45%,55%
Pennsylvania,Cornwall-Lebanon School District,21.9,29%,19.70%,3,71%,29%,3,74%,26%
Pennsylvania,Corry Area School District,N/A,N/A,N/A,2.5,50%,50%,2.8,66%,34%
Pennsylvania,Coudersport Area School District,N/A,N/A,N/A,2.1,40%,60%,2.6,57%,43%
Pennsylvania,Council Rock School District,42.3,45%,41.40%,3.2,79%,21%,3.3,84%,16%
Pennsylvania,Cranberry Area School District,9.6,17%,7.00%,3,75%,25%,3.2,83%,17%
Pennsylvania,Crawford Central School District,9,13%,7.60%,2.5,57%,43%,2.8,66%,34%
Pennsylvania,Cresson Secure Treatment Unit,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Pennsylvania,Crestwood School District,9.3,13%,8.10%,2.7,59%,41%,2.9,71%,29%
Pennsylvania,Crispus Attucks Youthbuild Cs,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Pennsylvania,Cumberland Valley School District,34.8,40%,33.10%,3.3,82%,18%,3.4,85%,15%
Pennsylvania,Curwensville Area School District,N/A,N/A,N/A,2.6,58%,42%,3.1,82%,18%
Pennsylvania,Dallas School District,20.6,32%,17.00%,2.9,69%,31%,3,73%,27%
Pennsylvania,Dallastown Area School District,17.8,20%,17.20%,3,72%,28%,3.2,78%,22%
Pennsylvania,Daniel Boone Area School District,23.4,27%,22.00%,3.1,75%,25%,3,76%,24%
Pennsylvania,Danville Area School District,33.4,34%,33.20%,3.3,87%,13%,3.4,89%,11%
Pennsylvania,Dauphin County Technical School,3,7%,1.70%,2.1,38%,62%,2.5,52%,48%
Pennsylvania,Deer Lakes School District,13.3,18%,11.90%,2.5,48%,52%,2.9,71%,29%
Pennsylvania,Delaware Valley Chs,5.7,21%,0.60%,1.8,27%,73%,1.7,22%,78%
Pennsylvania,Delaware Valley School District,29.8,36%,27.80%,3.1,77%,23%,3.3,86%,14%
Pennsylvania,Derry Area School District,N/A,N/A,N/A,3,74%,26%,3.1,81%,19%
Pennsylvania,Derry Township School District,52.6,59%,50.60%,3.2,78%,22%,3.3,82%,18%
Pennsylvania,Donegal School District,18.1,29%,14.40%,2.5,53%,47%,2.8,63%,37%
Pennsylvania,Dover Area School District,N/A,N/A,N/A,2.6,56%,44%,3,68%,32%
Pennsylvania,Downingtown Area School District,32.1,37%,30.40%,3.4,86%,14%,3.5,90%,10%
Pennsylvania,"Dr Robert Ketterer Cs, Inc.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Pennsylvania,Dubois Area School District,13.3,20%,11.20%,2.8,66%,34%,2.9,70%,30%
Pennsylvania,Dunmore School District,N/A,N/A,N/A,2.3,47%,53%,2.6,55%,45%
Pennsylvania,East Allegheny School District,7,11%,5.70%,2.6,54%,46%,2.7,63%,37%
Pennsylvania,East Lycoming School District,24.1,31%,21.70%,3,73%,27%,3,77%,23%
Pennsylvania,East Penn School District,18,20%,17.50%,2.9,67%,33%,3.2,81%,19%
Pennsylvania,East Pennsboro Area School District,7,9%,6.40%,2.6,60%,40%,3,72%,28%
Pennsylvania,East Stroudsburg Area School District,8.5,10%,8.00%,2.5,54%,46%,3,73%,27%
Pennsylvania,Eastern Lancaster County School District,9.4,12%,8.70%,2.9,68%,32%,3,75%,25%
Pennsylvania,Eastern Lebanon County School District,10.6,14%,9.30%,2.5,53%,47%,2.7,61%,39%
Pennsylvania,Eastern York School District,4.4,10%,2.70%,3,72%,28%,3,74%,26%
Pennsylvania,Easton Area School District,16.5,21%,15.20%,2.6,56%,44%,2.7,65%,35%
Pennsylvania,Elizabeth Forward School District,9.6,14%,8.00%,2.9,67%,33%,3,73%,27%
Pennsylvania,Elizabethtown Area School District,13.1,14%,12.60%,2.9,68%,32%,3,73%,27%
Pennsylvania,Elk Lake School District,N/A,N/A,N/A,2.8,64%,36%,2.9,69%,31%
Pennsylvania,Ellwood City Area School District,13,17%,11.60%,2.9,71%,29%,3.1,76%,24%
Pennsylvania,Ephrata Area School District,15.3,18%,14.40%,3.2,76%,24%,3,72%,28%
Pennsylvania,Erie School District,23,34%,19.10%,2.4,49%,51%,2.7,59%,41%
Pennsylvania,Esperanza Academy Charter High School,16.4,24%,14.00%,2.7,56%,44%,2.4,48%,52%
Pennsylvania,Everett Area School District,N/A,N/A,N/A,2.7,63%,37%,2.9,69%,31%
Pennsylvania,Exeter Township School District,17.6,20%,16.90%,2.8,67%,33%,3,72%,28%
Pennsylvania,Fairfield Area School District,N/A,N/A,N/A,2.9,68%,32%,2.9,71%,29%
Pennsylvania,Fairview School District,9.1,12%,8.10%,3.2,77%,23%,3.3,86%,14%
Pennsylvania,Fannett-Metal School District,N/A,N/A,N/A,2.7,65%,35%,2.7,65%,35%
Pennsylvania,Farrell Area School District,N/A,N/A,N/A,2.1,38%,62%,2.1,39%,61%
Pennsylvania,Ferndale Area School District,N/A,N/A,N/A,2.9,72%,28%,2.8,67%,33%
Pennsylvania,Fleetwood Area School District,12.4,18%,10.40%,2.4,49%,51%,2.9,72%,28%
Pennsylvania,Forbes Road School District,N/A,N/A,N/A,2.3,48%,52%,2.4,52%,48%
Pennsylvania,Forest Area School District,N/A,N/A,N/A,2.3,41%,59%,2.9,74%,26%
Pennsylvania,Forest City Regional School District,N/A,N/A,N/A,2.3,45%,55%,2.5,57%,43%
Pennsylvania,Forest Hills School District,8.5,12%,7.30%,2.7,62%,38%,2.9,69%,31%
Pennsylvania,Fort Cherry School District,19,31%,14.90%,2.6,56%,44%,3.1,78%,22%
Pennsylvania,Fort Leboeuf School District,N/A,N/A,N/A,3,76%,24%,3,76%,24%
Pennsylvania,Fox Chapel Area School District,32,33%,31.60%,3.4,85%,15%,3.5,90%,10%
Pennsylvania,Franklin Area School District,4.7,6%,4.30%,2.5,55%,45%,2.6,54%,46%
Pennsylvania,Franklin Regional School District,23.2,25%,22.60%,3.1,77%,23%,3.4,88%,12%
Pennsylvania,Franklin Towne Chs,N/A,N/A,N/A,3.4,91%,9%,3.2,81%,19%
Pennsylvania,Frazier School District,16.4,21%,14.80%,2.7,62%,38%,3,79%,21%
Pennsylvania,Freedom Area School District,6.4,11%,4.90%,3.1,76%,24%,3.2,81%,19%
Pennsylvania,Freeport Area School District,9.6,11%,9.10%,2.8,61%,39%,3,70%,30%
Pennsylvania,Freire Charter School,3.7,15%,0.00%,3.1,82%,18%,2.7,62%,38%
Pennsylvania,Galeton Area School District,N/A,N/A,N/A,2.6,55%,45%,3.1,80%,20%
Pennsylvania,Garnet Valley School District,30.8,33%,30.20%,3.2,80%,20%,3.3,87%,13%
Pennsylvania,Gateway School District,21.3,25%,20.20%,2.9,68%,32%,3.1,80%,20%
Pennsylvania,General Mclane School District,6.6,9%,5.80%,2.9,68%,32%,3,74%,26%
Pennsylvania,Gettysburg Area School District,18.7,25%,16.70%,2.8,64%,36%,3,72%,28%
Pennsylvania,Girard School District,N/A,N/A,N/A,3,76%,24%,3,72%,28%
Pennsylvania,Glendale School District,N/A,N/A,N/A,2.5,52%,48%,2.7,60%,40%
Pennsylvania,Governor Mifflin School District,17.6,23%,15.70%,2.5,55%,45%,2.8,65%,35%
Pennsylvania,Great Valley School District,43.7,49%,41.90%,3.4,90%,10%,3.6,93%,7%
Pennsylvania,Greater Johnstown School District,1.5,5%,0.50%,2.6,60%,40%,2.9,69%,31%
Pennsylvania,Greater Latrobe School District,21.6,25%,20.40%,3.1,73%,27%,3.2,80%,20%
Pennsylvania,Greater Nanticoke Area School District,7.2,13%,5.30%,2.5,55%,45%,2.7,64%,36%
Pennsylvania,Greencastle-Antrim School District,N/A,N/A,N/A,2.8,62%,38%,3,73%,27%
Pennsylvania,Greensburg Salem School District,2.9,4%,2.40%,3.1,73%,27%,3.1,76%,24%
Pennsylvania,Greenville Area School District,N/A,N/A,N/A,2.2,42%,58%,2.5,52%,48%
Pennsylvania,Greenwood School District,N/A,N/A,N/A,2.8,65%,35%,3,82%,18%
Pennsylvania,Grove City Area School District,21.8,25%,20.90%,3,74%,26%,3.1,75%,25%
Pennsylvania,Halifax Area School District,11.4,16%,10.00%,2.3,46%,54%,2.9,70%,30%
Pennsylvania,Hamburg Area School District,N/A,N/A,N/A,2.8,65%,35%,2.7,63%,37%
Pennsylvania,Hampton Township School District,43.4,51%,41.10%,3.3,84%,16%,3.6,93%,7%
Pennsylvania,Hanover Area School District,10.1,14%,8.70%,2.5,55%,45%,2.8,67%,33%
Pennsylvania,Hanover Public School District,9.5,15%,7.80%,2.5,57%,43%,2.8,63%,37%
Pennsylvania,Harbor Creek School District,N/A,N/A,N/A,2.8,70%,30%,2.8,70%,30%
Pennsylvania,Harmony Area School District,N/A,N/A,N/A,2.7,68%,32%,3,76%,24%
Pennsylvania,Harrisburg City School District,8.6,19%,5.00%,2.1,41%,59%,2.4,49%,51%
Pennsylvania,Hatboro-Horsham School District,28.2,32%,26.90%,3,74%,26%,3,73%,27%
Pennsylvania,Haverford Township School District,27.1,31%,25.80%,3,70%,30%,3.2,83%,17%
Pennsylvania,Hazleton Area School District,8,12%,6.70%,2.2,42%,58%,2.5,57%,43%
Pennsylvania,Hempfield School District,13.5,17%,12.30%,3,74%,26%,3.1,77%,23%
Pennsylvania,Hempfield Area School District,14.5,16%,13.90%,2.8,65%,35%,3.2,80%,20%
Pennsylvania,Hermitage School District,14.5,20%,12.80%,3,70%,30%,3,76%,24%
Pennsylvania,Highlands School District,5.7,9%,4.50%,2.5,53%,47%,2.8,62%,38%
Pennsylvania,Hollidaysburg Area School District,17.6,24%,15.50%,3,76%,24%,3.1,76%,24%
Pennsylvania,Homer-Center School District,N/A,N/A,N/A,2.7,60%,40%,2.7,62%,38%
Pennsylvania,Hope Charter School,N/A,N/A,N/A,1.3,10%,90%,1.6,10%,90%
Pennsylvania,Hope For Hyndman Cs,N/A,N/A,N/A,2.2,40%,60%,2.1,35%,65%
Pennsylvania,Hopewell Area School District,N/A,N/A,N/A,2.9,71%,29%,3,69%,31%
Pennsylvania,Huntingdon Area School District,N/A,N/A,N/A,2.7,61%,39%,2.8,65%,35%
Pennsylvania,I-Lead Charter School,N/A,N/A,N/A,1.3,8%,92%,1.7,25%,75%
Pennsylvania,Imhotep Institute Chs,N/A,N/A,N/A,1.9,28%,72%,2.4,49%,51%
Pennsylvania,Indiana Area School District,25.5,34%,22.80%,2.8,62%,38%,3.4,85%,15%
Pennsylvania,Interboro School District,18.8,23%,17.40%,2.2,40%,60%,2.6,58%,42%
Pennsylvania,Iroquois School District,8.3,18%,5.20%,2.6,59%,41%,2.8,63%,37%
Pennsylvania,Jamestown Area School District,N/A,N/A,N/A,3.1,73%,27%,3.1,78%,22%
Pennsylvania,Jeannette City School District,N/A,N/A,N/A,1.9,26%,74%,2.6,56%,44%
Pennsylvania,Jefferson County-Dubois Avts,2.1,8%,0.00%,1.8,25%,75%,2,36%,64%
Pennsylvania,Jefferson-Morgan School District,N/A,N/A,N/A,2.2,45%,55%,2.3,43%,57%
Pennsylvania,Jenkintown School District,31.9,33%,31.50%,2.9,71%,29%,3.5,86%,14%
Pennsylvania,Jersey Shore Area School District,14.2,17%,13.30%,2.9,69%,31%,2.8,70%,30%
Pennsylvania,Jim Thorpe Area School District,7.4,15%,4.90%,2.9,67%,33%,3,74%,26%
Pennsylvania,Johnsonburg Area School District,N/A,N/A,N/A,2.8,68%,32%,2.7,68%,32%
Pennsylvania,Juniata County School District,6,8%,5.30%,2.5,52%,48%,2.8,63%,37%
Pennsylvania,Juniata Valley School District,N/A,N/A,N/A,2.7,63%,37%,2.9,70%,30%
Pennsylvania,Kane Area School District,19.1,37%,13.20%,2.4,52%,48%,2.8,68%,32%
Pennsylvania,Karns City Area School District,N/A,N/A,N/A,2.8,66%,34%,3,77%,23%
Pennsylvania,Kennett Consolidated School District,28.4,33%,27.00%,2.9,64%,36%,3,74%,26%
Pennsylvania,Keystone School District,9.9,13%,9.10%,2.8,68%,32%,3.1,80%,20%
Pennsylvania,Keystone Central School District,8,14%,6.00%,2.4,47%,53%,2.6,61%,39%
Pennsylvania,Keystone Education Center Charter School,N/A,N/A,N/A,1.3,6%,94%,1.8,22%,78%
Pennsylvania,Keystone Oaks School District,17.3,23%,15.60%,2.9,68%,32%,2.9,73%,27%
Pennsylvania,Kiski Area School District,4.1,4%,4.00%,3.1,78%,22%,3.2,81%,19%
Pennsylvania,Kutztown Area School District,14.2,17%,13.30%,2.8,63%,37%,3,72%,28%
Pennsylvania,La Academia Partnership Charter School,N/A,N/A,N/A,1.8,28%,72%,1.7,28%,72%
Pennsylvania,Lackawanna Trail School District,13.1,20%,10.70%,2.6,61%,39%,2.8,66%,34%
Pennsylvania,Lake-Lehman School District,22.7,31%,20.00%,2.7,61%,39%,2.9,71%,29%
